"","Feature.ID","Taxon","Confidence"
"5045","fb92269177cc69cb72ac88d69604c062","Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_XX;RAD-A_XXX;RAD-A_XXX_sp.;",0.999999943351257
"5046","f88b76ecec50ffb8c1aca260052325fb","Eukaryota",1
"5047","f4cc9cab14bf2f74e463615a320fc6de","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae",0.808431774998532
"5048","6fdfb9f36e5b6602754580a37c811384","Eukaryota",0.999999999999977
"5049","269c65863205ea4cf6af210e6c1491f0","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;",0.956405626716885
"5050","8f01ab79351b4d3208c813bcd92c58a9","Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellarida;Ethmosphaeridae;Styptosphaera;Styptosphaera_sp.;",0.999956802548846
"5051","0018f741aa09de859e5af52f19a2b7c1","Eukaryota",0.999999999999992
"5052","048c826a784c559c8e4d8ae88d353875","Eukaryota;Stramenopiles",0.990754225651405
"5053","2bb311d78e3e0f872ad722aa8530f48f","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pleurosigma;Pleurosigma_intermedium;",0.97823951383451
"5054","0bdf74fa4592fdf7e7a6927169fd746d","Eukaryota;Alveolata;Dinoflagellata",0.974097058006121
"5055","1056e7e296143e99e26c74cc7fb7d5af","Eukaryota",1.00000000000001
"5056","5b2b0722af603679b6f9b40edb83220f","Eukaryota",0.999999999999995
"5057","f6bb7c0ae6fbd5aaaa4dbc44c0c90127","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae",0.713274858289728
"5058","63400928608bdcbea0765dd220a80667","Eukaryota",1.00000000000002
"5059","16701cb9795ecac6c68456098507c6ed","Eukaryota;Stramenopiles",0.989756256886012
"5060","320a569e085e57c0af6bc262812709a9","Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;",0.999994243307029
"5061","a2894f738286a2be89e32d0dfa9beec6","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida",0.933727329086375
"5062","86db0aec0311523b2cf5da57ed905dd9","Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X;Pedinellales_X_sp.;",0.976380444438843
"5063","e3beb0889003e4958207067b0650d7d8","Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;",0.999978785428485
"5064","6fc86c2da5282ffc83673198d5cf843c","Eukaryota",0.999999999999993
"5065","eeafcf9ce631dcbebfddb458f2d2e8e9","Eukaryota",1.00000000000006
"5066","1b0f293a1d752945a963d52fb9696b1d","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-26;Dino-Group-II-Clade-26_X;Dino-Group-II-Clade-26_X_sp.;",0.999338882238551
"5067","8e154eef3f0a4901beb83357e4274f98","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X",0.995321723840373
"5068","98b5ca4968c34598930a84afb1c45f93","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_J;Strombidiidae_J_X;Strombidiidae_J_X_sp.;",0.99999290946404
"5069","7add420b4b7484f39e7346a5d73da145","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3C;MAST-3C_X;MAST-3C_XX;MAST-3C_XX_sp.;",0.996683248573812
"5070","69dc46e917a72e836424d050f15a899e","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae",0.80761023453116
"5071","1143d4223529bcb851ca3340fad4867f","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X",0.997912229969164
"5072","896008751ddc722d7b948ae9e3c7e4f8","Eukaryota;Alveolata;Dinoflagellata",0.964766441385966
"5073","0c6854420d494aef2ab35bb2980f58f5","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;",0.997781890555567
"5074","ff99baed5ab5a2649b6204074b7d0147","Eukaryota;Rhizaria;Radiolaria;Acantharea",0.999933058063423
"5075","9b41ba1a3cd7def98041a3b55e628c58","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;",0.999993846857352
"5076","ddfa5419c32c34e3b7fc21cb00dbe07a","Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Acanthodesmoidea;Ceratospyris;Ceratospyris_hyperborea;",0.781168813123869
"5077","0cd4d2c9e23361fbde87a83ba235a8ff","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-21;Dino-Group-II-Clade-21_X;Dino-Group-II-Clade-21_X_sp.;",0.932982127186272
"5078","72bbf874ac4977caf316df44f55ff879","Eukaryota;Stramenopiles;Sagenista;MAST-6;MAST-6_X;MAST-6_XX;MAST-6_XXX;MAST-6_XXX_sp.;",0.93952014734667
"5079","da74c5a42937fc24848c5cb32c22f342","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros_sp.;",0.999995406613271
"5080","b985eebabd939c4957a8c00f702307b4","Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae",0.999632048419924
"5081","49d5e9560ef9ba86ba0c7f227622a49a","Eukaryota",0.999999999999974
"5082","645606ad2af6808fc37d4128da155419","Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryomonadida_X;Cryomonadida_XX;Cryomonadida_XX_sp.;",0.999884078859423
"5083","a23f97a5be43d35c3ce8c8c872845f36","Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytriales;Thraustochytriaceae;Thraustochytriaceae_X;Thraustochytriaceae_X_sp.;",0.991197532191027
"5084","5c1b64026ff400f3909ca45a70d72cfa","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;",0.84084314410526
"5085","5543325624e9de04255d564131658550","Eukaryota",0.999999999999992
